"","Algorithme","Mean_Sil","Mean_ARI","Mean_Vmes","Mean_FM","Mean_F1","Mean_Precision","Mean_Recall","Mean_Accuracy","Mean_Overlap","Mean_Clusters","Min_Sil","Min_ARI","Min_Vmes","Min_FM","Min_F1","Min_Precision","Min_Recall","Min_Accuracy","Min_Overlap","Min_Clusters","Max_Sil","Max_ARI","Max_Vmes","Max_FM","Max_F1","Max_Precision","Max_Recall","Max_Accuracy","Max_Overlap","Max_Clusters","EC_Sil","EC_ARI","EC_Vmes","EC_FM","EC_F1","EC_Precision","EC_Recall","EC_Accuracy","EC_Overlap","EC_Clusters"
"1","kmeans_CardSil",0.411974474972635,0.387147465130247,0.667674471998226,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999521416606844,18,0.411974474972635,0.387147465130247,0.667674471998226,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999521416606844,18,0.411974474972635,0.387147465130247,0.667674471998226,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999521416606844,18,0,0,0,0,0,0,0,0,0,0
"2","kmeans_Silhouette",0.40291954182483,0.493495380487335,0.693526697229505,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0.40291954182483,0.493495380487335,0.693526697229505,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0.40291954182483,0.493495380487335,0.693526697229505,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0,0,0,0,0,0,0,0,0,0
"3","cmeans_CardSil",0.411974474972635,0.387147465130247,0.667674471998226,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999521416606844,18,0.411974474972635,0.387147465130247,0.667674471998226,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999521416606844,18,0.411974474972635,0.387147465130247,0.667674471998226,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999521416606844,18,0,0,0,0,0,0,0,0,0,0
"4","cmeans_Silhouette",0.40291954182483,0.493495380487335,0.693526697229505,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0.40291954182483,0.493495380487335,0.693526697229505,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0.40291954182483,0.493495380487335,0.693526697229505,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0,0,0,0,0,0,0,0,0,0
"5","cmeans_FuzzySilhouette",0.326252257531976,0.25534499075486,0.602545023103339,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999911839901261,28,0.326252257531976,0.25534499075486,0.602545023103339,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999911839901261,28,0.326252257531976,0.25534499075486,0.602545023103339,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999911839901261,28,0,0,0,0,0,0,0,0,0,0
"6","cmeans_Mass25",0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0,0,0,0,0,0,0,0,0,0
"7","cmeans_Mass50",0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0,0,0,0,0,0,0,0,0,0
"8","cmeans_Mass100",0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0,0,0,0,0,0,0,0,0,0
"9","ecm_CardSil",0.411181711295773,0.387031487861583,0.664833955783546,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999521416606844,18,0.411181711295773,0.387031487861583,0.664833955783546,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999521416606844,18,0.411181711295773,0.387031487861583,0.664833955783546,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999521416606844,18,0,0,0,0,0,0,0,0,0,0
"10","ecm_Silhouette",0.40291954182483,0.493495380487335,0.693526697229505,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0.40291954182483,0.493495380487335,0.693526697229505,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0.40291954182483,0.493495380487335,0.693526697229505,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0,0,0,0,0,0,0,0,0,0
"11","ecm_FuzzySilhouette",0.324287192632867,0.25515266407998,0.599062461421427,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999911839901261,28,0.324287192632867,0.25515266407998,0.599062461421427,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999911839901261,28,0.324287192632867,0.25515266407998,0.599062461421427,0.996011355264787,0.995962838659468,0.995726495726496,0.996296296296296,0.99749373433584,0.999911839901261,28,0,0,0,0,0,0,0,0,0,0
"12","ecm_Mass25",0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0,0,0,0,0,0,0,0,0,0
"13","ecm_Mass50",0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0,0,0,0,0,0,0,0,0,0
"14","ecm_Mass100",0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0.235047939455297,0.850948499790786,0.90196453284066,0.883831653899648,0.800782048174461,0.937806873977087,0.832962962962963,0.87468671679198,0.941587637435297,6,0,0,0,0,0,0,0,0,0,0
"15","hclust",0.41426665236039,0.508465955457751,0.699529263486901,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0.41426665236039,0.508465955457751,0.699529263486901,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0.41426665236039,0.508465955457751,0.699529263486901,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0,0,0,0,0,0,0,0,0,0
"16","hdbscanafter",0.233220299530341,0.345342275625515,0.658788996596163,0.862562918855258,0.857883522047345,0.86776981558535,0.857387265172655,0.847117794486215,0.965831664588607,10,0.233220299530341,0.345342275625515,0.658788996596163,0.862562918855258,0.857883522047345,0.86776981558535,0.857387265172655,0.847117794486215,0.965831664588607,10,0.233220299530341,0.345342275625515,0.658788996596163,0.862562918855258,0.857883522047345,0.86776981558535,0.857387265172655,0.847117794486215,0.965831664588607,10,0,0,0,0,0,0,0,0,0,0
"17","hdbscanbefore",0.0636266745917338,0.828111917871803,0.801877451159002,0.895081891040103,0.893806756472441,0.905296840958606,0.884982201881515,0.907268170426065,0.979861714587977,7,0.0636266745917338,0.828111917871803,0.801877451159002,0.895081891040103,0.893806756472441,0.905296840958606,0.884982201881515,0.907268170426065,0.979861714587977,7,0.0636266745917338,0.828111917871803,0.801877451159002,0.895081891040103,0.893806756472441,0.905296840958606,0.884982201881515,0.907268170426065,0.979861714587977,7,0,0,0,0,0,0,0,0,0,0
"18","kmeans",0.421920604067829,0.485425550730786,0.694565822919054,0.667396600938788,0.571828032044672,0.681764815698038,0.653333333333333,0.777944862155388,0.919885139985642,6,0.417891659400565,0.430595033927808,0.681920685444412,0.510949474807778,0.415114118621161,0.518680859217902,0.503333333333333,0.741854636591479,0.914081686628632,6,0.458181106073206,0.491517830375561,0.695970838194014,0.684779614953345,0.589240689091729,0.699885255306942,0.67,0.781954887218045,0.920529968136421,6,0.0120868340017914,0.0182768389343259,0.00421504582487052,0.0521490420436698,0.0522379711411707,0.0543613188267115,0.0500000000000011,0.0120300751879746,0.00193448445234374,0
"19","cmeans",0.41793628179441,0.408820579681535,0.672585920866028,0.511304871915164,0.410125413801884,0.519402659690429,0.503333333333333,0.741854636591479,0.903804737975592,6,0.41793628179441,0.408820579681535,0.672585920866028,0.511304871915164,0.410125413801884,0.519402659690429,0.503333333333333,0.741854636591479,0.903804737975592,6,0.41793628179441,0.408820579681535,0.672585920866028,0.511304871915164,0.410125413801884,0.519402659690429,0.503333333333333,0.741854636591479,0.903804737975592,6,0,0,0,0,0,0,0,0,0,0
"20","ecm",0.475664583762938,0.426730400475454,0.66864006201853,0.510949474807778,0.415114118621161,0.518680859217902,0.503333333333333,0.741854636591479,0.913310915479654,6,0.473419264867169,0.425753149473431,0.662338113366305,0.510949474807778,0.415114118621161,0.518680859217902,0.503333333333333,0.741854636591479,0.913275651440158,6,0.476690478505559,0.42702927816313,0.67155466212863,0.510949474807778,0.415114118621161,0.518680859217902,0.503333333333333,0.741854636591479,0.913451971637637,6,0.00136627083755425,0.000416168805122107,0.00383646614806931,0,0,0,0,0,7.05280790383505e-05,0
